SampleNo	Depth	Age	VERY_COARSE_SAND	COARSE_SAND	MEDIUM_SAND	FINE_SAND	VERY_FINE_SAND	VERY_COARSE_SILT	COARSE_SILT	MEDIUM_SILT	FINE_SILT	VERY_FINE_SILT	CLAY
2429	389.68	1124.699	0	0	0.0002125027052985	0.0035716143694645	0.0051443628811394	0.0287286599024214	0.0927618084600809	0.204030506636985	0.255011830439441	0.185049414154727	0.225489300450443
2433	390.32	1127.086	0	0	5.30650180063e-05	0.0029056153144398	0.0064492702507496	0.0439431197015853	0.130072602775977	0.220824354032291	0.240309059695916	0.163355040152343	0.192087873058691
2437	390.96	1129.615	0	0	0.0003553831786251	0.0040660953033717	0.0064088509339144	0.0438118273920321	0.142923884139729	0.239295208598426	0.237840531305531	0.152223541835497	0.173074677312875
2441	391.6	1132.1875	0	0	0.0025483446196024	0.0143143517988588	0.0168479909764861	0.0551532164492939	0.155579200660208	0.230908361842247	0.220155857143629	0.141321624021562	0.163171052488112
2445	392.24	1135.2085	0	0	0.0001894456996912	0.0030069487530738	0.0073415999746491	0.0481292999097989	0.138601615062159	0.240009253005473	0.238273742350567	0.151227758438184	0.173220336806404
2449	392.88	1138.18	0	0	0.0006409951298932	0.0034673531481887	0.0068397425565196	0.0357929826429986	0.106786464534149	0.220050392586826	0.253592184602693	0.173456178027699	0.199373706771032
2453	393.52	1141.203	0	0	7.47357071251e-05	0.0025489769838855	0.0063353816295218	0.0437854431457097	0.12884692069081	0.233599895057208	0.246468963095752	0.160144988197501	0.178194695492487
2457	394.16	1144.2195	0	0	0	1.4504469308e-06	0.0052678376834203	0.0397046603100327	0.122221011581617	0.220553035001474	0.239478301192661	0.168712499396129	0.204061204387736
2461	394.8	1147.3835	0	0	0.0014215572014578	0.0045293658657291	0.0092599631799755	0.0429683830816421	0.133156449628514	0.238930063619286	0.241860652984173	0.154849489926525	0.173024074512698
2465	395.44	1150.51	0	0	6.155925029e-07	0.0033967219749251	0.0048576877028135	0.0235247642211855	0.084390504741328	0.203751204135864	0.270754583106627	0.192512377312758	0.216811541211997
2469	396.08	1152.0855	0	0	6.1935341952e-06	0.0052164219173629	0.0072449586074098	0.0313106241124705	0.0995792046730296	0.199361849033174	0.251766418299499	0.185256665336624	0.220257664486235
2473	396.72	1153.625	0	0	0.0002019860961734	0.0037186656823346	0.0118482745402201	0.0687804794723489	0.16042098748383	0.22914090568329	0.216042401984619	0.142442841536255	0.16740345752093
2477	397.36	1155.5145	0	3.608555152e-07	0.0011546152075591	0.0058767635792831	0.0260129945707633	0.0819920025436379	0.131766143794005	0.208566292694158	0.224352684277565	0.151454720296436	0.168823422181077
2481	398	1157.3615	0	0	5.3480940791e-06	0.0053204287026694	0.0172936686700842	0.0824299147253544	0.147970260471184	0.220580419344833	0.222073364693017	0.150338314426099	0.15398828087268
2485	398.64	1159.344	0	0	0.0002244270765896	0.0057030181893295	0.0192842542213344	0.0670751050049593	0.100001419571434	0.177736203058748	0.233517324177487	0.18484451832868	0.211613730371438
2489	399.28	1161.325	0	0	0.0003546099192917	0.0055745716204703	0.0170465177825981	0.0734400048023696	0.149898291061787	0.235106731347036	0.225117311689444	0.140905836493176	0.152556125283826
2493	399.92	1163.021	0	0	4.7162753373e-06	0.0043994764762075	0.019039183830953	0.0663399251462484	0.16608008669203	0.236598335593699	0.212285118149449	0.136528096954976	0.1587250608811
2497	400.56	1164.708	0	0	1.4745182859e-06	0.0038698473641536	0.0090738207855975	0.0504873478933216	0.150039011146777	0.239315282837605	0.229084918927908	0.148823293529932	0.169305002996419
2501	401.2	1166.4545	0	0	0.0015817154590835	0.0093131773211805	0.0205032141512319	0.0652030850006973	0.135299107875609	0.210369718018521	0.224492007842257	0.156246626781303	0.176991347550116
2505	401.84	1168.2445	0	0	0.0007153416304145	0.0073627426282885	0.0094257844237012	0.0498148595448299	0.151853214590931	0.234061628579928	0.221793244337118	0.147217585699535	0.177755598565254
2509	402.48	1170.016	0	1.138633887e-07	0.000833496681316	0.0039862416948333	0.0346543412289465	0.11257091413368	0.167433497197705	0.203153562871532	0.192840374980567	0.130207098281239	0.154320359066791
2513	403.12	1171.7995	0	0	2.3360308264e-06	0.0053677401725738	0.0206222085018838	0.0823561933828399	0.216483641752339	0.197982995735187	0.198689887701368	0.129468984151218	0.149026012571765
2517	403.76	1174.7885	0	0	1.2771340711e-06	0.0037186893601754	0.0180016734710891	0.0855390336534138	0.232129265116519	0.211229682890657	0.191039853782855	0.119737807500594	0.138602717090626
2521	404.4	1177.962	0	0	0.002033475026376	0.0072158995950328	0.0170115501605518	0.0778036099270523	0.19285667041698	0.222721705164548	0.199209699747802	0.129418815511854	0.151728574449804
2525	405.04	1181.1445	0	0	0.0003060730372102	0.0052075209290873	0.0162575499112592	0.063626232684976	0.148798239590435	0.229097833486866	0.222391844408412	0.1462097079385	0.168104998013254
2529	405.68	1184.3185	0	0	1.49264568723e-05	0.0064701423130922	0.0231302397722741	0.106956953645456	0.192691448982075	0.226405043977312	0.187454351696498	0.117348538048626	0.139528355107794
2533	406.32	1188.3765	0	0	0.0018844789138014	0.0050802206478625	0.0153754024818151	0.0837778642136567	0.136865651182347	0.217571530019214	0.225693430771013	0.147076458049478	0.166674963720812
2537	406.96	1192.7185	0	0	4.57453639468e-05	0.0043387279802554	0.0078627338341228	0.0408261839069814	0.10265277103106	0.198046010957219	0.247844787664409	0.18237175106272	0.216011288199285
2541	407.6	1196.6695	0	0	0.0021583406118054	0.0049702641579578	0.0131962591033782	0.0724582723067291	0.159214962414598	0.228923120424343	0.214484627219811	0.139501559520567	0.16509259424081
2545	408.24	1200.454	0	7.984695609e-07	0.002206793134628	0.0034978776146563	0.0122355544364454	0.0604540019607975	0.147570430189167	0.241399220741755	0.232946121889411	0.143557506644756	0.156131694918824
2549	408.88	1204.659	0	0	0.0002148352997162	0.0033997243687203	0.0089436998110322	0.0512109082712519	0.143425407139567	0.238841507071391	0.234893641770525	0.149567321569219	0.169502954698577
2553	409.52	1209.053	0	0	0.0005861276786179	0.0035140960935777	0.0064505525294405	0.041604832943831	0.119067108943593	0.233167569911557	0.25274128779331	0.164132434125999	0.178735989980074
2557	410.16	1212.0915	0	0	0.0002530168534147	0.0049861773508027	0.0084921475472199	0.0523623917097201	0.140534450327664	0.22176152640848	0.225593406915579	0.155591160877139	0.190425722009982
2561	410.8	1214.566	0	3.933289413e-07	0.0011046088792864	0.0063788107683536	0.0168523194378273	0.0771671963573635	0.169906226659756	0.233393781251411	0.21055386967121	0.13248117829357	0.152161615352281
2565	411.44	1217.0035	0	0	0	0.0001829168418246	0.0087253236863292	0.0424099283247491	0.109381692803219	0.198907745492803	0.244690505792706	0.180579573925808	0.215122313132561
2569	412.08	1219.4235	0	0	0.0001312574638468	0.0038776433988079	0.0071217791594674	0.0455531884011591	0.126272465262927	0.224457065333818	0.241611879597606	0.162578412598281	0.188396308784088
2573	412.72	1221.8675	0	0	0.0004795833779144	0.0044692309278883	0.0105764316437384	0.0547700871762604	0.122588471929818	0.206183471491677	0.23744238059163	0.167453036029118	0.196037306831955
2577	413.36	1224.3405	0	1.4436754796e-06	0.0028981018937772	0.0063982469299402	0.0232005817157577	0.103638075902984	0.179805450047713	0.217591895655199	0.19560694601185	0.12638061098893	0.14447864717837
2581	414	1226.6935	0	0	8.2206390462e-06	0.0064823871652774	0.0282066489354407	0.102545175295615	0.169731232022755	0.217599357521676	0.203827227577567	0.130502446260138	0.141097304582484
2585	414.64	1229.0315	0	0	8.2206390462e-06	0.0064823871652774	0.0282066489354407	0.102545175295615	0.169731232022755	0.217599357521676	0.203827227577567	0.130502446260138	0.141097304582484
2589	415.28	1231.0585	0	0	6.2529120423e-06	0.0096510884153392	0.049311516365103	0.141745001746895	0.180975984020467	0.199811576378216	0.177800282763931	0.110919109794388	0.129779187603618
2593	415.91	1232.9445	0	0	6.26663979255e-05	0.0165372398626189	0.0716695800003163	0.16218325918608	0.165919422124972	0.18012647363094	0.169371418109391	0.10867277260554	0.125457168082215
2597	416.56	1234.718	0	0	1.97842218258e-05	0.0084835608857769	0.0489619979680611	0.149214768038377	0.191029458074652	0.196982208981917	0.167033274926974	0.108594433986317	0.1296805129161
2601	417.2	1236.6165	0	0	4.0649263141e-05	0.012639226438924	0.0524138458349188	0.120184511450231	0.160253388913098	0.202298656310009	0.193581880135073	0.122930726867107	0.135657114787498
2605	417.84	1238.5045	0	0	8.1431171165e-06	0.0139161336437031	0.0637479029830685	0.121141443875261	0.17195569757461	0.203223111751249	0.18678916647297	0.116094137416571	0.123124263165452
2609	418.48	1240.383	0	0	6.0211891309e-06	0.0104705175288604	0.034767490117323	0.0889848640216596	0.174295029760731	0.229871877954721	0.20304361702413	0.125671927342017	0.132888655061427
2613	419.12	1242.3075	0	8.621794228e-07	0.0018796785700544	0.0102723101409152	0.0296084385427228	0.0924667121043555	0.155648307213788	0.208876211971144	0.21011836867221	0.136457033491105	0.154672077114282
2617	419.76	1244.2985	0	3.478370828e-07	0.0024179555690136	0.0081532257662662	0.0242854499759177	0.0898265345939502	0.142932231283219	0.192348969007825	0.206721243295178	0.147925590240068	0.185388452431478
2621	420.4	1246.1385	0	0	0.0003686208215118	0.0070702063275779	0.0163666608100539	0.083535133802157	0.167020230547638	0.218870766566031	0.205448399801049	0.136760371428768	0.164559609895213
2625	421.04	1247.8655	0	0	0.00026870976378	0.0044544204131921	0.0120654911874168	0.0668954346663966	0.150754686435183	0.228269081889617	0.226332464054832	0.146607636700534	0.16435207488905
2629	421.68	1250.024	0	0	0.0001094318426098	0.0050269133236558	0.0146807025451254	0.0621537640698089	0.128717354184097	0.195988356586571	0.223332801891338	0.164850406070332	0.205140269486462
2633	422.32	1252.819	0	0	5.9444567719e-06	0.0044588782132822	0.0195597118007175	0.0917778941744382	0.184979881506702	0.232811444130176	0.201035646594162	0.124158774944777	0.141211824178973
2637	422.96	1255.8925	0	4.45173924e-07	0.0004988586789899	0.0033719809428937	0.0107264494152101	0.0661228646698866	0.159646059184837	0.231678561605916	0.217517166395308	0.14226861217226	0.168169001760776
2641	423.6	1259.517	0	0	0.0007191515878022	0.0031504730351328	0.0058010361564952	0.0431044883379931	0.140678375414301	0.232990063747854	0.233227687833767	0.156499567019083	0.183829156867572
2645	424.24	1262.943	0	0	0.0002794548348833	0.0056847263560894	0.0090009780993244	0.0556759078416168	0.1406011747201	0.21695178150776	0.222732614954453	0.155748532145076	0.193324829540697
2649	424.88	1266.097	0	0	0.0008235660468954	0.0064411028098348	0.0181402290266524	0.065598070457487	0.139582509785879	0.21332572563852	0.225714355277992	0.153505803233276	0.176868637723463
2653	425.52	1270.5795	0	0	0.001896788305514	0.0136548497603051	0.0330847475005352	0.101885784342983	0.182821659462435	0.214261745034928	0.185773411828268	0.120700158993935	0.145920854771097
2657	426.16	1277.8795	0	0.0032936963214585	0.007116296419742	0.0204954867912103	0.0667928500937507	0.131870722205754	0.133958668040873	0.176579943150934	0.179758161755995	0.123051872759666	0.157082302460616
2661	426.8	1284.194	0	0	0.0004682043132814	0.0134061354398668	0.0308070355995351	0.0649838572709187	0.105472187734733	0.19347861793081	0.238651033613661	0.16570159129332	0.187031336803874
2665	427.44	1288.078	0	0.0038868390925657	0.0069949118385238	0.0204554109129102	0.0506308363658805	0.132816947298391	0.208248234423543	0.202909567282082	0.154979793835612	0.097482394609918	0.121595064340573
2669	428.08	1291.535	0	0.0012001669903337	0.0024944025872236	0.0119335433792757	0.0298713636534008	0.120414940243006	0.189883689479425	0.209842821865771	0.181948875295803	0.115534856552895	0.136875339952865
2673	428.72	1293.801	0	0	0.0006832040505041	0.0173463849542536	0.0366097366853827	0.139525993520691	0.202330465679289	0.196220309328356	0.16530378203002	0.109531576025126	0.132448547726378
2677	429.36	1296.0825	0	0.0056657237540537	0.0113026768458196	0.0225856698427072	0.0460528427402354	0.129835432412638	0.186817278903938	0.177990273423864	0.159354615078416	0.112409921753308	0.147985565245019
2681	430	1298.4775	0	0	0.0001284906682068	0.0057336271919543	0.0244929038413799	0.136431559784279	0.242247481730106	0.210024082827569	0.152983758350166	0.0998006111641261	0.128157484442213
2685	430.64	1300.9065	0	8.031921882e-07	0.0015801244566866	0.0065751090534142	0.0148714557516417	0.0914301651324754	0.205915104422367	0.229848405827289	0.187506105504714	0.120569744792934	0.14170298186629
2689	431.28	1303.6235	0	0	0.0010236588047618	0.0375722868388597	0.0672395313554491	0.168190861476681	0.244449637490655	0.182063777967685	0.119956773701377	0.0753292193552935	0.104174253009239
2693	431.92	1306.181	0	0	0.0001595846956478	0.0098840470255294	0.0395004745785791	0.179056277995632	0.269122439067102	0.19400130172974	0.121638761406739	0.0767956690119357	0.109841444489095
2697	432.56	1308.2825	0	0	0.0021027801219672	0.0383924493352074	0.100968043158244	0.179876558035203	0.201785744694736	0.164204958812727	0.119922025481027	0.0804237805495296	0.112323659811358
2701	433.2	1310.3805	0	0.0017206862042494	0.0074326970282769	0.026693584927132	0.0750789168981913	0.1582601904754	0.205731947736481	0.173948610658672	0.129609823490016	0.0895356832069292	0.131987859374652
2705	433.84	1312.596	0	0	1.0388646889e-06	0.0074325588278356	0.0371092254939142	0.156408320049789	0.275380537996825	0.22530952751229	0.130419349963967	0.0721303252205385	0.0958091160701521
2709	434.48	1314.809	0	0	1.67839638169e-05	0.0106549945808411	0.0407793836010876	0.158490586171667	0.272222161272016	0.222397990699144	0.130336225266525	0.0717916741875544	0.0933102002573482
2713	435.12	1317.112	0	0	0.0004123922523013	0.0163178953192947	0.0456652689506582	0.136595330644624	0.233701401225975	0.221600875107929	0.150507418712766	0.0875426852753644	0.107656732511088
2717	435.76	1319.398	0	0	0.0007709112840292	0.0288769610890584	0.0793469539278576	0.186451233769013	0.24830683292454	0.180964627979978	0.110596862671244	0.0673864485743368	0.0972991677799428
2721	436.4	1321.542	0	0.0038453566342188	0.0071972844382222	0.0314466005563664	0.0618240302850081	0.137150428953263	0.187262498777932	0.186881541485191	0.154142765468345	0.101701331679742	0.128548161721711
2725	437.04	1323.923	0	0	0.0054006719560184	0.0146972433888652	0.0242661738757472	0.0702117319075531	0.178268627641841	0.234576750299553	0.186334066899545	0.120755880319292	0.165488853711584
2729	437.73	1332.2015	0	0	8.6582590595e-06	0.0422718636245684	0.260347114496914	0.332090395077997	0.171919576254637	0.0849403725148505	0.0430550656548799	0.0233316413773447	0.0420353127397487
2733	438.37	1339.461	0	0	0	0.0098244397043094	0.0805050565219352	0.275336382791879	0.2848480753722	0.160720311975037	0.0752422944969871	0.0401347719898332	0.0733886671478193
2737	438.96	1341.943	0	0	8.7205500581e-06	0.0102308978004753	0.0645771714566849	0.231515009138484	0.285690449620864	0.191491994596055	0.0947474265823497	0.0470790143529148	0.0746593159021148
2741	439.6	1344.672	0	0	0.0036193264162343	0.0127270070017149	0.0259651164767876	0.0924379138855481	0.186791584306744	0.234212181125284	0.188627719523679	0.114529814993309	0.141089336270699
2745	440.24	1346.4535	0	0	0.0045504734247111	0.0232556944153791	0.0392161217290042	0.0926935934296391	0.152875336576322	0.204968244493073	0.195233561442742	0.131276998634215	0.155929975854915
2749	440.88	1348.2045	0	0.0038033853428349	0.0091329849069052	0.0240787161012945	0.0551387270061291	0.11415348710162	0.14850108300602	0.18287281758955	0.180767180470127	0.125619518077427	0.155932100398091
2753	441.52	1349.9235	0	0.0082740401380998	0.0149237777207284	0.0290506216979455	0.0606161523959009	0.12012599167458	0.155141850785507	0.1795586759625	0.173311309864284	0.118942458976235	0.14005512078422
2757	442.16	1351.6455	0	0.0025986820741862	0.0125668992586174	0.0369351051762743	0.0785540202345876	0.132940662438639	0.160805998350163	0.17320050749008	0.161525072666156	0.10958324058867	0.131289811722627
2761	442.8	1353.246	0	0.0299495200216784	0.065859632776877	0.0637627491503302	0.086792699044998	0.123601854244092	0.146465742989913	0.143245591025266	0.132688116588948	0.0924180280926099	0.115216066065288
2765	443.44	1354.813	0	0.0051535667746126	0.0206677417809859	0.0411187079540421	0.0720801426075251	0.121267606972766	0.163734661397953	0.170941930732141	0.153719804488132	0.109680182019276	0.141635655272566
2769	444.08	1356.5265	0	0	0.0043509206148672	0.0277155375356602	0.0565451213152669	0.12681808482584	0.182758452211495	0.188852431816736	0.16260493269101	0.113114767951073	0.137239751038052
2773	444.72	1358.275	0	0.0122115871295575	0.0393418776103544	0.0696812731514028	0.104333224064217	0.16459028961897	0.178905022288165	0.154120977098661	0.117013704216911	0.0719968818281872	0.0878051629935742
2777	445.36	1359.932	0	0.0071258944224016	0.0312371735799277	0.0616262455492314	0.0955389549867599	0.140127368019939	0.1709411340053	0.153044953267682	0.12633655127211	0.0946771684169839	0.119344556479664
2781	446	1361.605	0	0.0215086826382016	0.0511438077551416	0.089344406622502	0.102530987858413	0.132364065030694	0.175217623055677	0.149395949855811	0.1172937375596	0.075753844822477	0.0854468948014832
2785	446.64	1363.183	0	0.0039958417290443	0.0128032584185768	0.0515493829398348	0.148365726859173	0.197983706617836	0.187281503887182	0.137860203658861	0.0964297751609502	0.0664021842013847	0.0973284165271572
